source_system,evidence_type,evidence_group,period,period_label,period_order,domain,diagnostic,value,units,classification,raw_score,weight,weighted_score,support_direction,evidence_strength,confidence,interpretation,limitation,source_table
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,north_africa_arabia,ERA5 omega500 climatology,0.0059679793602798,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,arabia_red_sea,ERA5 omega700 climatology,-0.037732739377639,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,ethiopia,ERA5 omega700 climatology,-0.0301825834434688,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,greater_horn,ERA5 omega700 climatology,-0.009233478735298,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,north_africa_arabia,ERA5 omega700 climatology,-0.0096337448805074,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,congo_moisture_corridor,ERA5 qu850 climatology,0.0118860079450659,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,ethiopia,ERA5 qu850 climatology,0.0319880638811592,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,greater_horn,ERA5 qu850 climatology,0.0033267912777407,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,western_moisture_entry,ERA5 qu850 climatology,0.0147081523267444,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,congo_moisture_corridor,ERA5 qv850 climatology,0.0067546416684409,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,ethiopia,ERA5 qv850 climatology,0.0383461241535035,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,greater_horn,ERA5 qv850 climatology,0.0232116308796059,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,western_moisture_entry,ERA5 qv850 climatology,0.0147048846554092,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,congo_moisture_corridor,ERA5 wind_speed850 climatology,2.4770799198315188,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,ethiopia,ERA5 wind_speed850 climatology,6.415302618369951,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,greater_horn,ERA5 wind_speed850 climatology,6.154539149291889,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,western_moisture_entry,ERA5 wind_speed850 climatology,2.5536185310562005,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,arabia_red_sea,ERA5 z200 climatology,12496.135833178208,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,ethiopia,ERA5 z200 climatology,12425.462519276763,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,greater_horn,ERA5 z200 climatology,12431.88397999646,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,north_africa_arabia,ERA5 z200 climatology,12484.340308485504,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,arabia_red_sea,ERA5 z500 climatology,5880.37273024253,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,ethiopia,ERA5 z500 climatology,5868.855900514815,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,greater_horn,ERA5 z500 climatology,5871.786496867663,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Aug,August 2026,3,north_africa_arabia,ERA5 z500 climatology,5884.892855649657,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,ocean_driver,Aug,August 2026,3,iod_west_minus_iod_east,DMI / IOD proxy from NMME tmpsfc,0.4907215684652328,K,positive_iod_like,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,low_to_moderate,Positive IOD-like signal; may introduce regional contrasts.,IOD influence on Ethiopia Kiremt can be spatially mixed; use official DMI products where possible.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,ocean_driver,Aug,August 2026,3,nino34_box,Niño3.4 SST anomaly proxy from NMME tmpsfc,1.9275705814361568,K,strong_el_nino_like,2.0,1.0,2.0,supports_dry_kiremt,strong_dry_support,moderate,Strong El Niño-like SST forcing; supports dry-risk for Ethiopia Kiremt.,"Computed from NMME tmpsfc anomaly as an SST proxy, not an official Niño3.4 index product.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Aug,August 2026,3,central_ethiopia,NMME precipitation anomaly,-4.5875244140625,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Aug,August 2026,3,east_ethiopia,NMME precipitation anomaly,-4.500892639160156,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Aug,August 2026,3,ethiopia,NMME precipitation anomaly,-7.342073440551758,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Aug,August 2026,3,greater_horn,NMME precipitation anomaly,-4.116758346557617,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Aug,August 2026,3,north_ethiopia,NMME precipitation anomaly,-2.18837308883667,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Aug,August 2026,3,west_ethiopia,NMME precipitation anomaly,-9.90558910369873,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Aug,August 2026,3,arabia_red_sea,NMME z200 anomaly,50.394229888916016,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Aug,August 2026,3,east_africa,NMME z200 anomaly,55.472755432128906,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Aug,August 2026,3,ethiopia,NMME z200 anomaly,56.654388427734375,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Aug,August 2026,3,greater_horn,NMME z200 anomaly,54.59540557861328,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Aug,August 2026,3,north_africa_arabia,NMME z200 anomaly,48.025146484375,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
